epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,149.492,0.7603,1.37259,0.63237,1.01758,0.74868,0.65893,0.74195,0.54667,0.70821,0.61047,0.66208,0.43443,0.92553,2.04641,0.82691,1.15866,0.0011884,0.0011884,0.0011884
60,152.159,0.7466,1.30484,0.62562,1.0088,0.76436,0.6579,0.7632,0.55546,0.73577,0.60833,0.6786,0.44506,0.92039,2.12825,0.81759,1.1711,0.00118015,0.00118015,0.00118015
61,154.813,0.74285,1.35323,0.62816,1.00925,0.65794,0.76466,0.74182,0.54648,0.63029,0.72701,0.68858,0.45397,0.90828,2.10054,0.82542,1.129,0.0011719,0.0011719,0.0011719
62,157.497,0.70303,1.17983,0.57144,0.97538,0.64939,0.68997,0.6802,0.49378,0.63205,0.67309,0.61849,0.38868,0.98596,2.11338,0.85875,1.18244,0.00116365,0.00116365,0.00116365
63,160.051,0.77867,1.31132,0.70097,1.04292,0.63881,0.70386,0.69263,0.49796,0.5985,0.65764,0.6176,0.40463,0.86573,1.97343,0.84875,1.1073,0.0011554,0.0011554,0.0011554
64,162.57,0.78452,1.39316,0.63193,1.01556,0.68742,0.71532,0.71965,0.50205,0.65717,0.67732,0.65765,0.40601,1.03475,1.96439,1.13568,1.29165,0.00114715,0.00114715,0.00114715
65,165.088,0.72447,1.22688,0.58379,0.99467,0.67567,0.62664,0.63659,0.45177,0.67651,0.62694,0.60737,0.36227,1.02054,2.08691,1.2981,1.24679,0.00113889,0.00113889,0.00113889
66,167.603,0.7616,1.31915,0.62867,1.0126,0.59218,0.73386,0.63897,0.48242,0.66873,0.61574,0.62513,0.38879,0.9258,1.92154,0.93539,1.14795,0.00113064,0.00113064,0.00113064
67,170.084,0.76508,1.36206,0.65628,1.05283,0.62406,0.73558,0.67421,0.5017,0.62831,0.62237,0.61689,0.40378,0.90599,1.85225,0.83637,1.13083,0.00112239,0.00112239,0.00112239
68,172.638,0.74607,1.39834,0.6812,1.02435,0.62091,0.68478,0.69104,0.49052,0.59491,0.6628,0.62709,0.38994,1.00081,2.13257,0.83907,1.20179,0.00111414,0.00111414,0.00111414
69,175.154,0.73729,1.3939,0.635,1.02139,0.70841,0.72785,0.74833,0.52913,0.65627,0.67822,0.66433,0.42246,0.91161,1.9709,0.78821,1.11199,0.00110589,0.00110589,0.00110589
70,177.839,0.72092,1.23055,0.60281,1.00169,0.6906,0.66073,0.70928,0.51357,0.63301,0.64738,0.63008,0.39425,0.9104,1.94836,0.82699,1.13287,0.00109764,0.00109764,0.00109764
71,180.241,0.74963,1.37545,0.63377,1.04021,0.66367,0.72721,0.72566,0.53879,0.63562,0.69276,0.66638,0.43925,0.90764,1.8383,0.81249,1.14883,0.00108938,0.00108938,0.00108938
72,182.641,0.72646,1.28003,0.61059,1.00273,0.66525,0.73913,0.70525,0.52944,0.64911,0.72143,0.67526,0.44442,0.93723,2.0228,0.80564,1.13677,0.00108113,0.00108113,0.00108113
73,185.109,0.72168,1.17873,0.5753,0.98976,0.62832,0.75951,0.70062,0.53067,0.62171,0.75181,0.65823,0.43029,0.97131,1.92438,0.85237,1.1695,0.00107288,0.00107288,0.00107288
74,187.638,0.72937,1.24529,0.56671,0.98228,0.71565,0.65859,0.73597,0.55531,0.70599,0.63804,0.67617,0.44867,0.87422,1.74887,0.82787,1.09352,0.00106463,0.00106463,0.00106463
75,190.165,0.69366,1.18555,0.561,0.97853,0.75446,0.63973,0.72008,0.54337,0.73477,0.62174,0.64575,0.43966,0.85261,1.84764,0.82161,1.09027,0.00105638,0.00105638,0.00105638
76,192.58,0.67852,1.12973,0.53784,0.95737,0.68185,0.65971,0.7052,0.51336,0.6907,0.61321,0.64648,0.39966,0.94386,2.10891,0.9427,1.18338,0.00104813,0.00104813,0.00104813
77,195.097,0.71004,1.19147,0.57329,0.98219,0.76216,0.63119,0.74433,0.54799,0.71308,0.60808,0.67331,0.43126,0.89016,1.98076,0.84339,1.12051,0.00103987,0.00103987,0.00103987
